Compound Id	ALOGP [AMR]
15983	18.935
67282	24.416
9838	9.594
5816	7.442
27057	25.509
7268	44.280
10289	24.416
63453	20.617
56797	7.442
1061203	28.608
14760	19.208
8310	37.676
11443	4.222
18177	20.085
24341	9.164
9109	17.666
59462	48.724
7758	59.132
13836549	5.235
6420	14.894
59526	7.913
8463	25.449
61280	10.265
7162	14.894
67007	56.368
62931	17.205
68907	17.182
12499	6.927
12249	11.803
21170967	11.206
8045	7.911
7909	66.110
21171999	30.914
61475	67.989
8118	12.781
12072	75.853
21111786	12.489
9554	9.895
61569	13.607
7275	47.257
14360	23.977
12071	64.253
6576	9.820
74932	17.198
7207	22.156
61399	37.838
9824	5.346
21106020	9.506
64618	0.0
13073	22.551
11290	13.614
62486	11.167
10824	13.614
10034	56.896
10833	29.167
15216	11.997
81679	10.850
7166	13.614
63538	7.219
284177	10.880
6846	10.770
64166	23.432
65903	19.582
21171513	12.489
66547	24.575
453123	20.104
12213	46.830
7163	13.614
1441	24.632
3542441	12.334
13863300	23.977
5555	18.450
9856	29.167
15474	11.231
2016563	26.664
7203	12.887
15796	12.204
6751	9.947
6857	7.219
11516	40.611
5532	17.473
6900	7.442
6642	33.013
7125	26.346
70500	28.275
5562	18.450
8054	29.167
67230	24.171
67257	13.876
15359	18.673
2063	23.445
9572	13.654
6797	8.444
9946	13.138
6593	3.3
9826	7.219
66528	4.763
61789	14.037
3229	49.385
13856959	11.004
76286	41.206
7201	14.037
15636	26.555
13927	15.077
483123	25.192
21105887	14.444
7830	70.404
10408	44.224
9535	11.639
6484	15.008
21106127	17.836
6709	15.008
75176	15.008
12523	24.131
68247	16.350
62332	17.836
11900	78.764
70915	16.708
62289	48.823
7214	15.5
15471	18.817
62361	12.662
11468	11.794
7202	14.218
13853943	8.112
10035	67.164
12681	12.947
7292	21.795
74171	17.991
75956	45.793
7315	7.643
105768	18.203
15161	33.936
306959	11.716
58578	23.380
18227	17.181
70806	6.294
16310	36.919
3924	48.808
9219	19.301
66512	12.154
526	10.184
13925	18.744
7167	15.428
65693	7.582
27749	34.267
1484	8.823
2356	29.663
8057	39.883
6610	10.006
7060	15.428
8030	10.841
11593	10.089
61517	28.145
7313	11.2
60933	15.646
610932	17.934
525531	22.673
10274392	12.944
3008	32.567
6546	28.615
4029	24.676
8459	16.543
13924	6.199
12670	39.418
2621	13.796
4233	10.519
63515	22.464
1540	15.266
15683	8.881
2359	19.763
6837	9.784
9073	21.015
17440	26.982
4959	16.083
17704	21.015
15113	46.287
61086	5.635
61785	38.254
63077	10.561
6725	14.894
21106036	5.635
8567	69.786
13865683	22.156
62479	11.167
3395	25.272
13853953	9.506
9549	7.327
8086	11.957
21106095	15.121
10864	12.489
7171	22.156
11972	32.564
21106013	9.506
61281	10.265
12263	11.957
6508	0.0
11901	81.676
10834	8.599
13721	26.818
3005	86.416
60006	18.522
11249	16.189
11429	11.167
7148	14.894
120011	7.327
25605	16.847
10378	52.893
11641	18.625
28714	33.863
9130	34.186
61087	8.985
13422	48.753
62928	18.522
9569	13.654
2066	25.991
9515	13.654
13887609	41.333
13697	13.2
2384	46.625
61672	14.638
13075	18.440
2695	28.222
9442	7.327
13707	9.568
15724	29.051
2661194	10.677
6229	49.384
8106	19.448
10181821	10.358
14688	53.065
2848685	10.677
2673	20.923
5739	0.0
5561	24.066
12680	47.108
2745027	9.019
6753	6.965
62668	20.620
13105	3.3
5686	17.467
14810	3.721
4286892	12.334
9873	13.140
523754	7.442
60090	7.219
14584	12.397
2424	34.872
6468	10.692
1909	31.801
70071	21.558
4740	32.088
12329	42.803
59885	36.186
7274	49.436
72680	52.468
29135	40.818
11397	15.606
10630	10.184
11581	14.218
11427	14.218
59403	11.332
7169	10.184
69973	17.201
11146	84.587
21168823	18.181
25097	26.753
10426	78.651
6838	1.619
8331	10.962
61014	18.203
7923	72.988
63718	13.945
6858	14.778
61148	28.558
6763	13.945
10848	30.407
59487	10.962
10633	22.275
6714	12.070
63567	1.619
10619	16.756
11279086	15.894
13323	19.958
62363	16.350
11967	13.728
9206	7.091
11577	12.070
11428	10.089
67597	19.322
63320	16.711
11582	10.089
6713	13.728
21272	13.728
58568	5.346
60158	15.428
29117	8.642
8366	8.856
12355	1.619
8254	10.475
57727	52.770
18409	8.838
4596	14.314
2468	34.631
3214	29.813
7260	20.9
3215	11.769
7210	18.181
10618	18.453
967	30.643
2272143	30.797
61540	31.840
5129	25.730
12057	12.728
6213	47.064
6438	11.233
84451	5.865
13837584	72.020
62340	20.172
21106035	15.121
21106576	3.89
5399	29.469
67212	14.699
12504	31.284
21111865	15.121
6588	3.89
11902	87.499
11567	15.121
4471	15.226
12722	11.936
86040	14.284
6783	34.673
20311	33.318
70990	18.522
528656	15.887
21106145	14.660
21106581	14.660
11267	9.019
11395	14.638
59164	13.579
69450	21.088
11337	3.89
64012	0.0
10284	19.637
226885	43.850
8329	10.692
12339	15.184
10230	6.965
9805	19.770
12874	49.581
8800	0.0
62303	3.89
61150	23.775
60173	12.749
3613	19.934
8104	23.076
17162	12.749
69027	13.354
6220	12.087
305	35.624
3300	20.083
71976	15.342
8816	0.0
11594	11.332
6848	0.0
4819	22.870
5882	11.109
2068	29.578
13835294	10.692
6639	51.595
2911	28.180
21106178	24.102
60889	6.508
85490	41.663
6899	11.233
69290	11.332
7037	40.818
11903	90.411
8188	14.968
59546	16.856
62472	15.878
11283	10.010
62389	4.601
6381	34.6
10169	3.648
11586	15.878
13066	15.704
63522	21.791
11277	11.582
14613	4.222
8298	22.846
9192	18.956
6554	12.565
4575	54.594
13133	22.457
12858	9.623
6221	51.616
6767	16.577
62751	11.804
62493	18.066
28947	16.756
6371	18.754
9002	34.347
2079	56.382
15702	27.771
6515	16.194
65700	22.544
5145	15.364
77916	14.743
31144	33.466
6505	10.692
8846	4.601
2951	11.529
7407	16.756
58587	25.433
20277	16.611
11359	45.560
56177	11.312
10243	32.3
15403	30.488
5026	15.364
59971	43.973
9394	22.990
86894	21.150
9438	10.325
70319	40.474
21106111	20.172
26691	20.737
5363	21.030
7177	20.172
21106574	15.121
2607	52.524
12018	93.322
11308	29.069
2181	53.226
74123	16.319
25957	42.644
13959	9.631
11276	13.621
60100	6.292
6514	21.043
142204	18.378
11618	9.424
2387	56.370
17967090	2.565
8183	11.109
11202219	11.332
120096	19.790
6080	6.6
10616	11.109
14952	26.218
8799	0.0
16359	16.725
4599	32.797
11178542	11.332
7044	16.725
62381	0.0
2457	20.261
2075	40.745
6447	20.416
6927	7.19
2283	43.383
8067	33.694
13909	23.977
9832	14.884
9522	10.797
8181	14.968
7289	19.484
149513	21.494
46739	31.446
59020	90.472
62963	11.781
3345	45.957
59928	16.577
60047	12.322
10490	90.297
85216	49.068
63738	51.433
21106506	33.184
3871	37.203
6369	14.257
55194	42.066
65061	34.850
15089	15.659
3009396	16.616
224468	18.34
2626	37.722
5304	40.520
5507	52.616
194210	14.894
9189	39.240
9697	47.902
11338	8.491
62252	19.646
5138	22.715
10871	9.530
5632	57.036
2849	17.086
1611	15.233
3218	21.664
7152	19.343
62362	12.565
5376	34.993
8253	15.604
4268	31.186
7042	13.674
62477	13.674
62098	8.514
6454	14.914
7108	10.325
7259	11.693
9894	1.945
6389	27.536
2629	56.314
15596	3.89
10542	99.145
79719	20.737
27183	20.737
22739	17.035
12310	17.656
69703	10.995
10257	7.78
62663	57.071
4735	33.549
68030	70.123
62525	12.663
16358	16.725
7168	16.725
4024	56.898
4317	32.157
7975	37.348
6453	16.308
6215	4.868
3762	21.228
1991	16.947
6442	5.346
10081	59.947
2246	0.0
21360	15.032
2117	15.076
65974	47.112
8105	0.0
1998	39.106
8235	16.308
8274	7.219
8804	0.0
9795	14.439
5134	21.096
8788	0.0
70514	33.233
63117	0.0
18924	51.169
62965	11.781
10452	40.532
455964	5.549
642951	21.494
67593	5.346
6214	7.919
48119	31.890
62966	11.781
8252	25.107
7258	11.2
6373	19.873
9190	29.501
11200	10.902
27486	59.630
12549	6.974
2297301	59.818
10554	59.150
13985	17.236
4444448	14.659
8151	15.940
13329	66.906
3987	34.283
7370	31.106
5786	47.540
4582	53.369
12336	66.992
6057	30.186
66909	0.0
11274	3.89
11297	6.965
24722	47.412
525308	23.432
7211	7.78
5571	33.463
5163	37.531
18716	16.725
4742	45.406
6433	15.821
62265	18.329
6517	50.719
11269	5.129
19663	16.725
29150	19.136
62754	40.957
4444926	12.094
15020	37.610
8163	18.668
11320	13.282
8150	13.282
64045	28.197
59976	59.822
63122	25.865
13777	53.712
28425	54.604
63119	2.565
4453	16.299
6764	33.929
14285	48.038
11286	16.273
8023	33.696
7358	92.503
66396	9.709
7988	11.009
11906	110.792
60886	6.98
7172	7.78
6216	5.616
64830	36.383
69366	67.068
13352	26.516
58910	46.036
62338	18.329
3208	60.401
49895	13.654
5302	48.055
60518	29.886
3765	18.693
63757	0.0
2034	25.541
21106037	8.653
11390	13.282
15010	16.740
2447	42.953
4617	34.678
64003	9.236
77934	35.142
4518	34.018
5740	5.835
11571	12.002
5131	48.281
5165	48.306
7045	12.002
5531	36.827
10442628	45.058
4444935	14.659
10085	32.381
13868426	13.396
6520	12.583
3228	48.597
6830	32.119
3508	56.020
2928	35.743
60108	12.583
63575	10.182
6464	31.968
2710	10.817
2839	46.439
14916	13.458
65648	0.0
8353	0.0
10009	113.590
11917	2.621
21106505	77.581
191496	22.008
60919	9.525
18983	122.438
21242790	13.396
4586	65.277
2810	45.120
11325	7.78
11271	7.78
1912	47.311
61577	6.6
14430	0.0
3521	36.252
9815	3.3
7970	37.038
67509	24.343
14979	20.601
17987	17.618
38123	42.582
3322	33.608
4478521	36.297
62645	7.878
64377	37.897
4433	42.813
10259	14.999
11387	14.999
4355	15.222
10442653	35.532
7155	14.999
11310	7.78
10248513	30.421
59493	0.0
73276	32.688
15209	19.594
66498	20.619
29343	35.369
3472	43.424
48922	63.570
4600	13.724
29156	20.084
6232	34.373
10696	54.042
61266	8.725
21965	134.085
62468	24.062
59489	60.766
3438	47.020
5437	73.874
3584	37.874
15968	15.343
11309	10.345
13153	11.08
11380	17.564
62217	24.728
31872	66.646
64024	23.367
14960	3.238
5075	53.414
9426	19.830
2562	25.976
8177	31.872
8073	17.172
6688	14.235
4514715	62.292
15521	49.878
3039	59.380
2160	49.806
68961	14.703
24584	66.575
68224	68.188
15484	56.156
13842838	17.864
1904	48.728
3618	54.953
13764	87.610
9180	41.662
3368	66.077
258050	49.285
7974	45.626
29054	53.264
9018	40.877
30913	47.054
5423	67.822
9028	18.167
2867	127.222
10581	76.859
10674	176.594
5515	65.934
6208	74.162
