Compound Id	ChiCluster [SC-3]
8912	0.0
2424	1.253
66656	N/A
71437	1.539
10831	0.744
10829	0.744
10851	0.827
10813	0.749
13677	0.469
10849	0.827
10850	0.827
10909	0.911
10918	0.911
10841	0.731
10908	0.805
642951	1.107
917	0.538
9824	0.737
1278	0.605
10437836	1.112
2206	1.221
7849	0.0
17558	0.408
13439	3.121
13402	0.707
76154	1.344
2915	0.605
6794	0.333
21106519	0.493
65750	0.204
12637	0.0
20198	2.195
7302	0.408
10903	0.622
13839012	0.538
6855	0.833
7315	0.697
13846658	0.622
26325182	1.413
10025	0.816
967	1.155
28993	0.697
15846	0.0
29029	0.0
7670	1.105
9976	0.289
12632	0.408
6287	0.927
23886	0.744
33421	0.749
67465	1.190
15753	1.016
79280	0.493
28973	0.493
7852	0.0
72551	0.697
24641	0.577
18410	0.204
8910	0.0
4366810	0.697
7848	0.0
14256731	0.866
6907	0.691
8860	0.667
62310	0.607
70988	0.816
86435	0.816
6840	0.667
10801842	0.402
11974	0.943
15461	1.195
10404	0.204
89258	1.631
192748	1.402
6835	0.622
11003	0.408
10756	1.380
2656	2.122
13837329	0.744
502855	1.015
34863	0.954
6753	0.798
14692	0.0
12456	0.0
10438331	0.867
8574	0.0
18336	1.963
59482	0.402
8935	0.595
60886	1.762
66675	2.5
15488	0.622
15489	0.622
558878	0.697
553578	0.697
55084	0.289
7509	0.289
7800	0.289
12954	0.204
13229	1.021
158870	1.032
157093	1.116
83374	1.116
457144	1.038
135925	0.954
457145	1.032
84188	0.936
136000	0.936
135983	1.020
136001	1.020
136002	0.942
136003	1.010
84235	1.093
457140	0.923
12674	0.333
64155	0.902
970	0.605
4590	0.816
8111	0.667
12013	0.408
12044	0.538
12045	0.622
12047	0.622
7299	0.408
21106140	0.537
25677	1.165
67991	3.121
15803	0.994
502245	1.015
10227261	1.394
44152	1.221
12809	0.0
15387	0.0
8470	1.062
5027	0.697
21106365	0.667
21106091	1.483
16804	1.155
55443	0.204
67653	0.0
2185	0.408
2991	0.526
137720	1.230
11919	0.707
26010	0.731
30600	0.827
33455	0.827
33934	0.827
33932	0.827
6600	0.878
2121	0.942
13849989	0.697
13849981	1.615
7506	0.697
18685	0.0
3741	1.225
8374	0.402
247721	0.493
15409	0.493
79969	0.704
13871489	0.856
23150	3.121
6807	0.805
15620	0.954
15621	1.032
26260	1.038
68437	0.936
15619	1.116
15861	1.010
12682	1.093
42330	1.221
15413	0.927
34866	0.936
34665	1.032
34664	1.032
37904	0.942
34864	1.038
34188	1.038
34865	1.038
14840	0.0
13448	3.121
14866	1.714
20132	0.612
10400	0.408
13835294	0.929
67360	0.0
12218	0.408
55075	1.155
9873	0.798
14349	0.0
6842	0.667
6066	1.038
512621	N/A
13090	0.526
15702	2.284
11369	0.953
12219	0.0
56793	1.147
454495	1.147
40191	1.243
56791	1.243
35581	1.243
15495	0.607
466305	2.265
65785	0.704
6916	0.691
70652	0.816
12133	0.612
17131	0.754
13487	0.204
7170	1.0
553649	0.408
8816	0.816
15473	0.911
17099	0.805
17098	0.911
33933	0.911
15474	0.911
82755	1.321
82712	1.243
157094	1.299
103011	1.327
102798	1.165
82762	1.215
27793	1.042
82754	1.128
457138	1.212
102897	1.212
457139	1.134
102947	1.147
97173	1.225
102720	1.225
102801	1.147
102833	1.128
102721	1.225
102856	1.147
102933	1.202
103066	1.230
97172	1.276
106355	1.134
15486	0.289
12220	0.0
7882	0.0
63518	0.402
707	1.155
8067	1.155
6827	0.333
5807	1.348
8800	0.822
29153	0.889
70682	0.0
11439687	0.997
56774	1.357
82765	1.454
7511	0.289
7872	0.408
14846	0.289
2863	0.408
7600	1.849
12699	0.811
8058	0.812
3918	1.162
24326358	0.896
3008	1.245
13835706	1.429
66655	2.768
34868	1.020
37905	0.923
34869	1.020
37918	1.020
37915	1.116
34867	1.116
25605	1.010
26011	1.116
34870	1.010
34666	1.116
21924	1.116
29117	1.199
8241	0.744
69371	3.121
70806	0.742
1710	1.231
12635	0.0
8576	0.0
25472	1.245
2169	1.105
453675	0.204
40130	1.034
2297441	1.021
34095	0.0
8329	0.718
60858	0.718
6610	0.812
34874	1.128
36972	1.128
56788	1.225
533188	1.225
35579	1.225
16182	1.321
46262	1.215
35580	1.321
82818	1.230
56790	1.134
56795	1.230
33458	1.134
82777	1.327
35584	1.221
56785	1.327
56792	1.327
34189	1.321
2283071	1.215
